Qtd_Partidas;Match ID;Patch;Champion;Enemy Champion;Game Start Time;Win Rate %;Kills;Deaths;Assists;KDA;Kill Participation;Total Damage Dealt;Total Damage Taken;Self Mitigated Damage;Gold Earned;Farm/Min;Damage/Min;Gold/Min;Vision Score;Vision Score/Min;Wards Placed;Wards Killed;Control Wards Placed;Damage to Buildings;Damage to Objectives;Turret Plates Taken;Team Damage %;Damage Taken %;First Blood Kill;First Blood Assist;First Tower Kill;First Tower Assist;CC Score;Kills 5';Deaths 5';Assists 5';CS 5';Gold Earned 5';Plates 5';KDA 5';GPM 5';DPM 5';Gold Share 5';Gold Eff 5';CS Diff 5';Gold Diff 5';XP Diff 5';DMG Diff 5';CS aos 6 min;Kills 11';Deaths 11';Assists 11';CS 11';Gold Earned 11';Plates 11';KDA 11';GPM 11';DPM 11';Gold Share 11';Gold Eff 11';CS Diff 11';Gold Diff 11';XP Diff 11';DMG Diff 11';Kills 12';Deaths 12';Assists 12';CS 12';Gold Earned 12';Plates 12';KDA 12';GPM 12';DPM 12';Gold Share 12';Gold Eff 12';CS Diff 12';Gold Diff 12';XP Diff 12';DMG Diff 12';CS aos 12 min;Gold aos 12 min;XP aos 12 min;Deaths até 12min;VPM @12;KDA @12;Kills 14';Deaths 14';Assists 14';CS 14';Gold Earned 14';Plates 14';KDA 14';GPM 14';DPM 14';Gold Share 14';Gold Eff 14';CS Diff 14';Gold Diff 14';XP Diff 14';DMG Diff 14';CS aos 18 min;Kills 20';Deaths 20';Assists 20';CS 20';Gold Earned 20';Plates 20';KDA 20';GPM 20';DPM 20';Gold Share 20';Gold Eff 20';CS Diff 20';Gold Diff 20';XP Diff 20';DMG Diff 20'
1;KR_8016637844;16.1;Draven;Ezreal;1767916977006;0;6;8;1;0,88;0,35;18161;18385;10450;9891;7,92;952,5;518,76;11;0,58;7;2;0;1890;1890;0;0,29;0,21;1;0;0;0;9;2;0;0;34;2424;0;0,0;484,8;952,5;0,24;1,96;-1;719;-57;-687,59;37;3;4;0;74;4820;1;0,75;438,18;952,5;0,23;2,17;-15;286;-568;-1512,69;4;4;0;79;5023;1;1,0;418,58;952,5;0,22;2,28;-21;-674;-1034;-1650,21;79;5023;3604;4;6,96;1,0;4;6;0;95;5871;1;0,67;419,36;952,5;0,22;2,27;-16;-1147;-1022;-1925,24;141;6;8;1;151;9891;1;0,88;494,55;952,5;0,26;1,93;-17;-950;-1469;-2750,35
1;KR_8016637844;16.1;Leona;Sona;1767916977006;0;1;2;11;6,0;0,6;5122;9648;10260;5536;1,57;268,64;290,35;64;3,36;18;7;4;0;0;0;0,08;0,11;0;1;0;0;35;0;0;1;8;1535;0;0,0;307,0;268,64;0,15;0,88;1;214;393;-892,92;9;0;1;4;18;3023;0;4,0;274,82;268,64;0,14;0,98;5;-496;-256;-1964,42;0;1;5;18;3323;0;5,0;276,92;268,64;0,15;0,97;1;-813;-573;-2143,0;18;3323;3556;1;40,32;5,0;0;1;7;24;4123;0;7,0;294,5;268,64;0,15;0,91;7;-726;-200;-2500,17;29;1;2;11;30;5536;0;6,0;276,8;268,64;0,15;0,97;8;-1417;-717;-3571,68
1;KR_8016637844;16.1;Tryndamere;Aatrox;1767916977006;1;5;7;4;1,29;0,35;17549;24143;14442;9425;8,81;920,4;494,32;18;0,94;9;2;1;11142;11142;0;0,24;0,29;0;0;1;0;8;1;1;0;37;1954;0;1,0;390,8;920,4;0,24;2,36;5;92;302;244,14;42;2;4;1;91;4514;0;0,75;410,36;920,4;0,21;2,24;9;342;369;537,11;2;4;2;99;5684;1;1,0;473,67;920,4;0,22;1,94;17;1389;1823;585,95;99;5684;7285;4;11,28;1,0;3;5;2;115;6485;2;1,0;463,21;920,4;0,21;1,99;18;1490;846;683,6;161;5;7;4;168;9425;8;1,29;471,25;920,4;0,21;1,95;39;2895;2225;976,57
1;KR_8016637844;16.1;Ekko;Nunu;1767916977006;1;9;0;5;0,0;0,54;14368;14197;9271;11294;7,92;753,57;592,34;25;1,31;6;5;1;0;24992;0;0,19;0,17;0;0;0;0;17;0;0;0;30;1787;0;0,0;357,4;753,57;0,22;2,11;-7;-648;-313;1428,41;38;3;0;0;69;5390;0;0,0;490,0;753,57;0,25;1,54;1;752;362;3142,5;4;0;0;79;6141;0;0,0;511,75;753,57;0,24;1,47;6;1280;757;3428,18;79;6141;5019;0;15,72;0,0;5;0;1;98;7050;0;0,0;503,57;753,57;0,23;1,5;6;419;466;3999,55;143;9;0;5;151;11294;3;0,0;564,7;753,57;0,25;1,33;35;3100;2646;5713,64
1;KR_8016637844;16.1;Pantheon;Neeko;1767916977006;1;2;5;5;1,4;0,27;13276;17103;10285;7337;6,5;696,29;384,81;14;0,73;9;0;1;2551;3020;0;0,18;0,21;0;0;0;0;19;0;0;0;31;1534;0;0,0;306,8;696,29;0,18;2,27;4;-194;126;-363,72;38;1;3;1;71;3752;0;0,67;341,09;696,29;0,17;2,04;-25;-979;-1130;-800,19;1;3;1;78;4083;1;0,67;340,25;696,29;0,16;2,05;-25;-1086;-1211;-872,94;78;4083;4791;3;8,76;0,67;1;4;2;90;5020;1;0,75;358,57;696,29;0,17;1,94;-23;-610;-892;-1018,43;122;2;5;5;124;7337;3;1,4;366,85;696,29;0,16;1,9;-26;-257;-937;-1454,9
1;KR_8016637844;16.1;Ezreal;Draven;1767916977006;1;8;2;6;7,0;0,54;20783;11333;4880;10841;8,81;1090,02;568,58;9;0,47;6;1;0;13839;13839;0;0,28;0,14;0;0;0;0;0;0;0;0;35;1705;0;0,0;341,0;1090,02;0,21;3,2;1;-719;57;687,59;46;3;0;2;89;4534;1;0,0;412,18;1090,02;0,21;2,64;15;-286;568;1512,69;3;1;2;100;5697;1;5,0;474,75;1090,02;0,22;2,3;21;674;1034;1650,21;100;5697;4638;1;5,64;5,0;5;1;4;111;7018;4;9,0;501,29;1090,02;0,23;2,17;16;1147;1022;1925,24;158;8;2;6;168;10841;7;7,0;542,05;1090,02;0,24;2,01;17;950;1469;2750,35
1;KR_8016637844;16.1;Sona;Leona;1767916977006;1;2;6;16;3,0;0,69;8527;16636;7978;6953;1,15;447,22;364,67;54;2,83;26;5;5;3185;3185;0;0,11;0,2;0;0;0;0;7;0;2;0;7;1321;0;0,0;264,2;447,22;0,16;1,69;-1;-214;-393;892,92;10;1;3;5;13;3519;1;2,0;319,91;447,22;0,16;1,4;-5;496;256;1964,42;1;4;5;17;4136;1;1,5;344,67;447,22;0,16;1,3;-1;813;573;2143,0;17;4136;4129;4;33,96;1,5;2;4;8;17;4849;1;2,5;346,36;447,22;0,16;1,29;-7;726;200;2500,17;21;2;6;16;22;6953;3;3,0;347,65;447,22;0,15;1,29;-8;1417;717;3571,68
1;KR_8016584295;16.1;Rengar;Malphite;1767906687149;0;3;8;3;0,75;0,32;11908;37537;26618;11371;8,34;441,58;421,67;23;0,85;8;4;0;13566;13566;0;0,14;0,31;0;0;0;0;38;1;0;0;37;1998;0;0,0;399,6;441,58;0,2;1,11;5;450;119;-2266,5;51;1;1;0;96;3999;1;1,0;363,55;441,58;0,2;1,21;3;348;-381;-4986,31;1;1;0;113;4444;1;1,0;370,33;441,58;0,2;1,19;9;450;-102;-5439,6;113;4444;6348;1;10,2;1,0;1;2;0;130;5036;1;0,5;359,71;441,58;0,2;1,23;2;-108;-795;-6346,21;168;1;3;1;189;7652;6;0,67;382,6;441,58;0,19;1,15;-14;-862;-2053;-9066,01
1;KR_8016584295;16.1;Jayce;RekSai;1767906687149;0;4;7;12;2,29;0,84;20289;23695;15259;12436;7,27;752,37;461,16;45;1,67;5;8;4;1183;8219;0;0,23;0,19;0;1;0;0;15;1;0;3;34;2751;0;0,0;550,2;752,37;0,27;1,37;2;685;36;-164,09;39;1;1;6;74;4932;0;7,0;448,36;752,37;0,24;1,68;-5;556;-401;-361,0;1;1;6;78;5185;0;7,0;432,08;752,37;0,23;1,74;-15;-313;-1111;-393,82;78;5185;4284;1;20,04;7,0;1;2;6;94;5830;0;3,5;416,43;752,37;0,23;1,81;-13;-573;-922;-459,45;140;2;3;7;156;9615;0;3,0;480,75;752,37;0,24;1,56;2;-237;-135;-656,36
1;KR_8016584295;16.1;Mel;Zoe;1767906687149;0;5;3;4;3,0;0,47;31579;13878;6971;11474;9,27;1171,04;425,49;24;0,89;11;1;4;4954;6184;0;0,36;0,11;0;1;0;0;33;0;1;1;37;1722;0;1,0;344,4;1171,04;0,17;3,4;14;150;342;3637,82;46;1;1;1;100;3959;1;2,0;359,91;1171,04;0,19;3,25;16;371;592;8003,21;1;1;1;115;4510;1;2,0;375,83;1171,04;0,2;3,12;28;756;1256;8730,78;115;4510;6499;1;10,68;2,0;1;1;1;139;5327;2;2,0;380,5;1171,04;0,21;3,08;40;1112;1722;10185,91;183;3;1;2;210;8668;2;5,0;433,4;1171,04;0,22;2,7;64;2234;3709;14551,3
1;KR_8016584295;16.1;Kaisa;Ezreal;1767906687149;0;7;5;2;1,8;0,47;18642;20642;14006;12065;8,38;691,3;447,4;30;1,11;10;6;3;832;2187;0;0,21;0,17;1;0;0;0;3;2;0;1;28;2280;0;0,0;456,0;691,3;0,23;1,52;-15;416;-70;-2296,17;36;4;0;1;81;4805;1;0,0;436,82;691,3;0,23;1,58;-14;435;106;-5051,57;5;0;1;86;5008;1;0,0;417,33;691,3;0,23;1,66;-9;-66;120;-5510,81;86;5008;4356;0;13,32;0,0;5;1;1;111;6074;1;6,0;433,86;691,3;0,24;1,59;-9;-52;101;-6429,27;157;5;1;1;172;8842;1;6,0;442,1;691,3;0,22;1,56;2;-56;581;-9184,67
1;KR_8016584295;16.1;Alistar;Pantheon;1767906687149;0;0;5;11;2,2;0,58;5396;27070;29312;6411;0,7;200,1;237,74;87;3,23;33;12;8;0;0;0;0,06;0,22;0;1;0;0;56;0;0;3;3;1363;0;0,0;272,6;200,1;0,13;0,73;-3;-2;-455;-1855,07;5;0;1;6;9;2808;0;6,0;255,27;200,1;0,14;0,78;-3;-298;-583;-4081,15;0;1;7;10;3019;0;7,0;251,58;200,1;0,14;0,8;-3;-270;-482;-4452,16;10;3019;2880;1;38,76;7,0;0;1;7;14;3469;0;7,0;247,79;200,1;0,13;0,81;-3;-254;-505;-5194,19;14;0;1;8;15;4805;0;8,0;240,25;200,1;0,12;0,83;-16;-905;-410;-7420,27
1;KR_8016584295;16.1;Malphite;Rengar;1767906687149;1;4;2;8;6,0;0,43;24132;16515;54599;13981;9,86;894,88;518,45;26;0,96;11;0;1;14192;15177;0;0,23;0,14;0;0;1;0;26;0;1;0;32;1548;0;0,0;309,6;894,88;0,18;2,89;-5;-450;-119;2266,5;42;0;1;1;93;3651;0;1,0;331,91;894,88;0,19;2,7;-3;-348;381;4986,31;0;1;1;104;3994;0;1,0;332,83;894,88;0,18;2,69;-9;-450;102;5439,6;104;3994;6450;1;11,52;1,0;0;1;2;128;5144;2;2,0;367,43;894,88;0,2;2,44;-2;108;795;6346,21;179;0;1;2;203;8514;8;2,0;425,7;894,88;0,22;2,1;14;862;2053;9066,01
1;KR_8016584295;16.1;RekSai;Jayce;1767906687149;1;13;1;8;21,0;0,75;21174;37219;25360;15782;8,08;785,19;585,24;34;1,26;7;8;5;12341;50762;0;0,2;0,31;0;0;0;0;34;1;0;0;32;2066;0;0,0;413,2;785,19;0,25;1,9;-2;-685;-36;164,09;41;2;0;0;79;4376;1;0,0;397,82;785,19;0,23;1,97;5;-556;401;361,0;2;0;0;93;5498;1;0,0;458,17;785,19;0,25;1,71;15;313;1111;393,82;93;5498;5395;0;15,12;0,0;5;0;0;107;6403;1;0,0;457,36;785,19;0,25;1,72;13;573;922;459,45;145;7;1;0;154;9852;6;7,0;492,6;785,19;0,25;1,59;-2;237;135;656,36
1;KR_8016584295;16.1;Zoe;Mel;1767906687149;1;3;5;6;1,8;0,32;11959;23645;8977;9857;6,79;443,47;365,53;26;0,96;6;7;2;2598;3748;0;0,12;0,2;0;0;0;0;32;0;1;1;23;1572;0;1,0;314,4;443,47;0,19;1,41;-14;-150;-342;-3637,82;36;0;1;1;84;3588;0;1,0;326,18;443,47;0,19;1,36;-16;-371;-592;-8003,21;0;1;1;87;3754;0;1,0;312,83;443,47;0,17;1,42;-28;-756;-1256;-8730,78;87;3754;5243;1;11,52;1,0;0;1;1;99;4215;0;1,0;301,07;443,47;0,16;1,47;-40;-1112;-1722;-10185,91;137;0;3;2;146;6434;0;0,67;321,7;443,47;0,16;1,38;-64;-2234;-3709;-14551,3
1;KR_8016584295;16.1;Ezreal;Kaisa;1767906687149;1;5;4;8;3,25;0,46;31026;19969;10148;14209;8,45;1150,53;526,91;30;1,11;13;6;5;13767;23364;0;0,3;0,17;0;0;0;0;1;0;1;0;43;1864;0;0,0;372,8;1150,53;0,22;3,09;15;-416;70;2296,17;54;2;2;0;95;4370;1;1,0;397,27;1150,53;0,23;2,9;14;-435;-106;5051,57;2;2;0;95;5074;1;1,0;422,83;1150,53;0,23;2,72;9;66;-120;5510,81;95;5074;4236;2;13,32;1,0;2;2;2;120;6126;1;2,0;437,57;1150,53;0,24;2,63;9;52;-101;6429,27;163;2;2;2;170;8898;2;2,0;444,9;1150,53;0,23;2,59;-2;56;-581;9184,67
1;KR_8016584295;16.1;Pantheon;Alistar;1767906687149;1;3;7;8;1,57;0,39;15401;21039;11947;9212;1,59;571,11;341,61;81;3,0;37;10;4;870;2784;0;0,15;0,18;0;0;0;0;17;0;1;0;6;1365;0;0,0;273,0;571,11;0,16;2,09;3;2;455;1855,07;8;0;3;2;12;3106;0;0,67;282,36;571,11;0,16;2,02;3;298;583;4081,15;0;4;2;13;3289;0;0,5;274,08;571,11;0,15;2,08;3;270;482;4452,16;13;3289;3362;4;36,0;0,5;0;4;2;17;3723;0;0,5;265,93;571,11;0,15;2,15;3;254;505;5194,19;21;0;4;2;31;5710;0;0,5;285,5;571,11;0,14;2,0;16;905;410;7420,27
1;KR_8016705007;16.1;Maokai;Tryndamere;1767922957432;1;3;3;6;3,0;0,38;14244;28085;39785;10283;8,12;527,88;381,09;28;1,04;12;2;0;4468;10117;0;0,19;0,24;0;0;0;0;44;0;0;0;40;1721;0;0,0;344,2;527,88;0,16;1,53;-6;-228;55;-404,69;47;0;0;0;94;4174;1;0,0;379,45;527,88;0,18;1,39;-9;-37;614;-890,32;0;0;2;105;4517;1;0,0;376,42;527,88;0,18;1,4;-6;59;1279;-971,26;105;4517;7142;0;12,48;0,0;0;0;2;119;5031;1;0,0;359,36;527,88;0,18;1,47;-14;-77;655;-1133,14;159;1;1;2;168;7058;1;3,0;352,9;527,88;0,19;1,5;-39;-1656;-1289;-1618,78
1;KR_8016705007;16.1;Hecarim;Viego;1767922957432;1;9;5;6;3,0;0,62;17175;35786;28110;13626;7,23;636,5;504,98;29;1,07;6;5;4;1463;29080;0;0,23;0,3;0;0;0;0;25;1;0;1;28;2449;0;0,0;489,8;636,5;0,23;1,3;-3;-367;-151;-108,4;36;2;2;2;73;5053;0;2,0;459,36;636,5;0,22;1,39;-9;-675;-504;-238,48;4;2;2;81;5400;0;3,0;450,0;636,5;0,22;1,41;-13;-732;-875;-260,16;81;5400;4800;2;12,84;3,0;4;2;2;97;6019;0;3,0;429,93;636,5;0,22;1,48;-23;-997;-1351;-303,52;133;5;3;2;146;8433;0;2,33;421,65;636,5;0,23;1,51;-15;-2800;-1370;-433,6
1;KR_8016705007;16.1;Akshan;Ryze;1767922957432;1;8;3;7;5,0;0,62;17927;13361;8971;14361;8,75;664,37;532,22;25;0,93;13;2;2;17911;17911;0;0,24;0,11;0;0;0;0;1;1;1;1;34;2375;0;2,0;475,0;664,37;0,22;1,4;1;375;275;273,32;38;4;2;2;90;5584;2;3,0;507,64;664,37;0,24;1,31;6;1534;969;601,29;4;2;2;102;5946;3;3,0;495,5;664,37;0,24;1,34;5;1513;907;655,96;102;5946;6078;2;11,16;3,0;4;2;2;118;6499;3;3,0;464,21;664,37;0,24;1,43;-3;1286;628;765,28;155;4;2;3;159;8200;4;3,5;410,0;664,37;0,22;1,62;-30;-957;-1101;1093,27
1;KR_8016705007;16.1;Ashe;Sivir;1767922957432;1;2;3;11;4,33;0,54;18355;17570;9483;11986;9,26;680,23;444,2;26;0,96;11;8;0;8342;24915;0;0,25;0,15;0;1;0;0;32;0;1;2;30;2080;0;2,0;416,0;680,23;0,19;1,64;2;34;492;186,04;40;2;1;3;91;4452;1;5,0;404,73;680,23;0,19;1,68;23;800;1186;409,29;2;1;3;103;4779;1;5,0;398,25;680,24;0,2;1,71;22;745;1150;446,5;103;4779;4876;1;11,52;5,0;2;1;3;126;5453;1;5,0;389,5;680,24;0,2;1,75;23;537;1453;520,92;161;2;2;4;181;7718;2;3,0;385,9;680,23;0,21;1,76;18;-1481;-319;744,16
1;KR_8016705007;16.1;Alistar;Malzahar;1767922957432;1;2;7;13;2,14;0,62;6208;24444;26781;8265;0,74;230,07;306,3;102;3,78;54;15;13;0;116;0;0,08;0,2;1;0;0;0;52;2;1;0;2;2111;0;2,0;422,2;230,07;0,2;0,54;0;674;-51;-1218,34;3;2;4;2;7;3597;0;1,0;327,0;230,07;0,16;0,7;-4;460;-78;-2680,36;2;4;2;8;3813;0;1,0;317,75;230,07;0,16;0,72;-6;412;-245;-2924,02;8;3813;2576;4;45,36;1,0;2;4;2;11;4256;0;1,0;304,0;230,07;0,16;0,76;-5;474;-267;-3411,37;11;2;5;4;12;5655;0;1,2;282,75;230,07;0,15;0,81;-8;-200;-1071;-4873,38
1;KR_8016705007;16.1;Tryndamere;Maokai;1767922957432;0;0;1;9;9,0;0,43;16428;18295;12123;9853;7,67;608,82;365,15;23;0,85;7;2;1;11105;15733;0;0,2;0,19;0;0;0;0;7;0;0;0;46;1949;0;0,0;389,8;608,82;0,19;1,56;6;228;-55;404,69;63;0;0;0;103;4211;3;0,0;382,82;608,82;0,2;1,59;9;37;-614;890,32;0;1;0;111;4458;3;0,0;371,5;608,82;0,2;1,64;6;-59;-1279;971,26;111;4458;5863;1;10,2;0,0;0;1;0;133;5108;3;0,0;364,86;608,82;0,2;1,67;14;77;-655;1133,14;180;0;1;2;207;8714;5;2,0;435,7;608,82;0,2;1,4;39;1656;1289;1618,78
1;KR_8016705007;16.1;Viego;Hecarim;1767922957432;0;12;4;5;4,25;0,81;17760;24248;22692;14850;7,82;658,18;550,34;34;1,26;6;6;3;808;37078;0;0,22;0,25;0;0;0;0;22;1;1;1;31;2816;0;2,0;563,2;658,18;0,27;1,17;3;367;151;108,4;43;5;1;2;82;5728;0;7,0;520,73;658,18;0,28;1,26;9;675;504;238,48;5;2;2;94;6132;0;3,5;511,0;658,18;0,27;1,29;13;732;875;260,16;94;6132;5675;2;15,12;3,5;5;2;2;120;7016;0;3,5;501,14;658,18;0,27;1,31;23;997;1351;303,52;148;6;2;5;161;11233;0;5,5;561,65;658,18;0,25;1,17;15;2800;1370;433,6
1;KR_8016705007;16.1;Ryze;Akshan;1767922957432;0;4;5;6;2,0;0,48;16452;20504;16960;11330;9,01;609,71;419,89;31;1,15;12;7;2;7636;7636;0;0,2;0,22;0;0;1;0;19;1;1;0;33;2000;0;1,0;400,0;609,71;0,2;1,52;-1;-375;-275;-273,32;43;2;3;3;84;4050;1;1,67;368,18;609,71;0,19;1,66;-6;-1534;-969;-601,29;2;3;3;97;4433;1;1,67;369,42;609,71;0,2;1,65;-5;-1513;-907;-655,96;97;4433;5171;3;13,8;1,67;2;3;3;121;5213;1;1,67;372,36;609,71;0,2;1,64;3;-1286;-628;-765,28;171;3;3;3;189;9157;5;2,0;457,85;609,71;0,21;1,33;30;957;1101;-1093,27
1;KR_8016705007;16.1;Sivir;Ashe;1767922957432;0;4;7;8;1,71;0,57;17351;18959;10246;11615;8,08;643,03;430,45;40;1,48;12;4;2;2886;3476;0;0,21;0,2;0;0;0;0;1;1;1;1;28;2046;0;2,0;409,2;643,03;0,2;1,57;-2;-34;-492;-186,04;38;1;3;3;68;3652;0;1,33;332,0;643,03;0,18;1,94;-23;-800;-1186;-409,29;1;3;3;81;4034;0;1,33;336,17;643,03;0,18;1,91;-22;-745;-1150;-446,5;81;4034;3726;3;17,76;1,33;1;3;3;103;4916;0;1,33;351,14;643,03;0,19;1,83;-23;-537;-1453;-520,92;141;3;4;5;163;9199;1;2,0;459,95;643,03;0,21;1,4;-18;1481;319;-744,16
1;KR_8016705007;16.1;Malzahar;Alistar;1767922957432;0;1;7;14;2,14;0,71;12783;13217;6588;7522;0,93;473,74;278,76;102;3,78;39;17;10;1711;2876;0;0,16;0,14;0;0;0;0;76;0;1;1;2;1437;0;1,0;287,4;473,74;0,14;1,65;0;-674;51;1218,34;5;1;3;3;11;3137;0;1,33;285,18;473,74;0,15;1,66;4;-460;78;2680,36;1;3;3;14;3401;0;1,33;283,42;473,74;0,15;1,67;6;-412;245;2924,02;14;3401;2821;3;45,36;1,33;1;3;3;16;3782;0;1,33;270,14;473,74;0,15;1,75;5;-474;267;3411,37;18;1;4;7;20;5855;0;2,0;292,75;473,74;0,13;1,62;8;200;1071;4873,38
1;KR_8015352267;16.1;Jax;Jayce;1767859566278;0;5;10;4;0,9;0,38;20124;35574;27101;9436;5,36;775,49;363,62;12;0,46;6;1;1;4217;4217;0;0,24;0,26;0;0;0;0;16;0;1;0;31;1546;0;0,0;309,2;775,49;0,17;2,51;2;-309;-114;-2801,54;37;2;1;1;71;3984;2;3,0;362,18;775,49;0,2;2,14;-8;114;502;-6163,4;2;1;1;78;4222;2;3,0;351,83;775,49;0,2;2,2;-12;-431;-570;-6723,7;78;4222;5969;1;5,52;3,0;2;3;1;93;5192;3;1,0;370,86;775,49;0,19;2,09;-14;-1759;-41;-7844,31;103;3;5;2;112;6466;3;1,0;323,3;775,49;0,17;2,4;-47;-4154;-1916;-11206,16
1;KR_8015352267;16.1;Pantheon;LeeSin;1767859566278;0;7;10;7;1,4;0,58;21474;27815;15046;11235;5,82;827,51;432,95;34;1,31;4;4;2;881;22357;0;0,25;0,2;0;0;0;0;23;1;1;0;28;1812;0;1,0;362,4;827,51;0,2;2,28;-4;-261;-191;-340,46;32;3;2;2;73;4596;0;2,5;417,82;827,51;0,23;1,98;-4;516;11;-749,02;3;2;2;76;4879;0;2,5;406,58;827,51;0,23;2,04;-7;337;-341;-817,11;76;4879;4527;2;15,72;2,5;4;4;3;88;5829;1;1,75;416,36;827,51;0,22;1,99;-13;217;-995;-953,3;114;5;6;6;122;8835;2;1,83;441,75;827,51;0,23;1,87;-22;-171;-2658;-1361,85
1;KR_8015352267;16.1;Ryze;Azir;1767859566278;0;8;5;4;2,4;0,5;23061;30857;17109;13238;10,67;888,67;510,13;26;1,0;11;5;2;4669;4965;0;0,27;0,22;0;0;0;0;23;0;0;0;47;1997;0;0,0;399,4;888,67;0,23;2,23;7;258;-40;1223,89;53;2;1;1;111;4642;0;3,0;422,0;888,67;0,23;2,11;12;457;395;2692,57;2;1;1;119;4907;0;3,0;408,92;888,67;0,23;2,17;2;257;10;2937,34;119;4907;6536;1;12,0;3,0;2;1;1;141;6616;0;3,0;472,57;888,67;0,25;1,88;8;1118;597;3426,9;194;5;2;2;212;9639;2;3,5;481,95;888,67;0,25;1,84;4;757;1659;4895,57
1;KR_8015352267;16.1;Aphelios;Mel;1767859566278;0;4;5;6;2,0;0,42;13072;20007;7812;10563;7,36;503,74;407,05;14;0,54;8;3;1;867;867;0;0,15;0,14;1;0;0;0;8;1;0;0;33;2096;0;0,0;419,2;503,74;0,24;1,2;-8;379;-462;-2987,09;40;2;0;1;80;4095;1;0,0;372,27;503,74;0,2;1,35;-18;-505;-1166;-6571,6;2;0;1;83;4528;1;0,0;377,33;503,74;0,21;1,33;-25;-1570;-1908;-7169,01;83;4528;3624;0;6,48;0,0;3;1;2;100;5696;1;5,0;406,86;503,74;0,21;1,24;-19;-1447;-1669;-8363,85;147;3;2;3;160;8397;1;3,0;419,85;503,74;0,22;1,2;-24;-2366;-3134;-11948,36
1;KR_8015352267;16.1;Rakan;Sylas;1767859566278;0;0;11;11;1,0;0,46;7125;23807;14507;6454;1,23;274,57;248,71;62;2,39;24;7;4;191;191;0;0,08;0,17;0;1;0;0;26;0;0;1;9;1410;0;0,0;282,0;274,57;0,16;0,97;2;-155;48;-1346,05;11;0;2;3;23;2799;0;1,5;254,45;274,57;0,14;1,08;8;-468;235;-2961,31;0;2;3;23;3101;0;1,5;258,42;274,57;0,14;1,06;8;-698;-8;-3230,52;23;3101;3067;2;28,68;1,5;0;4;5;26;3647;0;1,25;260,5;274,57;0,14;1,05;3;-853;-269;-3768,94;26;0;6;7;28;4965;0;1,17;248,25;274,57;0,13;1,11;2;-1764;-922;-5384,2
1;KR_8015352267;16.1;Jayce;Jax;1767859566278;1;11;5;8;3,8;0,46;34664;22775;19140;15439;7,71;1335,8;594,95;25;0,96;10;1;1;22259;28628;0;0,3;0,2;0;0;1;0;20;1;0;0;29;1855;0;0,0;371,0;1335,8;0,21;3,6;-2;309;114;2801,54;38;1;3;0;79;3870;2;0,33;351,82;1335,8;0,19;3,8;8;-114;-502;6163,4;1;3;0;90;4653;3;0,33;387,75;1335,8;0,2;3,45;12;431;570;6723,7;90;4653;6539;3;11,52;0,33;3;3;0;107;6951;7;1,0;496,5;1335,8;0,23;2,69;14;1759;41;7844,31;134;6;5;0;159;10620;8;1,2;531,0;1335,8;0,23;2,52;47;4154;1916;11206,16
1;KR_8015352267;16.1;LeeSin;Pantheon;1767859566278;1;10;4;15;6,25;0,61;23241;38933;30169;13681;7,21;895,61;527,21;33;1,27;16;2;4;873;18370;0;0,2;0,34;0;0;0;0;27;1;0;0;32;2073;0;0,0;414,6;895,61;0,23;2,16;4;261;191;340,46;36;1;1;2;77;4080;0;3,0;370,91;895,61;0,2;2,41;4;-516;-11;749,02;1;1;2;83;4542;0;3,0;378,5;895,61;0,19;2,37;7;-337;341;817,11;83;4542;4868;1;15,24;3,0;1;1;4;101;5612;0;5,0;400,86;895,61;0,19;2,23;13;-217;995;953,3;132;4;2;6;144;9006;0;5,0;450,3;895,61;0,2;1,99;22;171;2658;1361,85
1;KR_8015352267;16.1;Azir;Ryze;1767859566278;1;2;3;8;3,33;0,24;16709;13803;9404;11259;9,52;643,89;433,87;30;1,16;15;3;4;10738;25153;0;0,14;0,12;0;0;0;0;12;0;0;0;40;1739;0;0,0;347,8;643,89;0,19;1,85;-7;-258;40;-1223,89;45;1;1;1;99;4185;2;2,0;380,45;643,89;0,21;1,69;-12;-457;-395;-2692,57;1;1;1;117;4650;2;2,0;387,5;643,89;0,2;1,66;-2;-257;-10;-2937,34;117;4650;6526;1;13,92;2,0;1;1;2;133;5498;2;3,0;392,71;643,89;0,19;1,64;-8;-1118;-597;-3426,9;176;1;1;6;208;8882;4;7,0;444,1;643,89;0,19;1,45;-4;-757;-1659;-4895,57
1;KR_8015352267;16.1;Mel;Aphelios;1767859566278;1;17;2;9;13,0;0,63;28575;14196;5934;15617;9,25;1101,16;601,81;11;0,42;8;1;0;7690;8672;0;0,24;0,12;0;0;0;0;31;0;0;0;41;1717;0;0,0;343,4;1101,16;0,19;3,21;8;-379;462;2987,09;47;3;0;0;98;4600;0;0,0;418,18;1101,16;0,23;2,63;18;505;1166;6571,6;3;0;0;108;6098;0;0,0;508,17;1101,16;0,26;2,17;25;1570;1908;7169,01;108;6098;5532;0;5,04;0,0;8;0;0;119;7143;1;0,0;510,21;1101,16;0,24;2,16;19;1447;1669;8363,85;160;9;1;3;184;10763;2;12,0;538,15;1101,16;0,23;2,05;24;2366;3134;11948,36
